Symbol	Trade Type	Entry DateTime	Exit DateTime	Entry Price	Exit Price	Trade Quantity	Max Open Quantity	Max Closed Quantity	Profit/Loss (C)	Cumulative Profit/Loss (C)	Duration	High Price While Open	Low Price While Open	Exit Efficiency	Entry Efficiency	FlatToFlat Profit/Loss (C)	FlatToFlat Max Open Profit (C)	FlatToFlat Max Open Loss (C)	Max Open Profit (C)	Max Open Loss (C)	Note	Total Efficiency	Commission (C)	Open Position Quantity	Close Position Quantity
[Sim]F.US.GCEQ21	Long	2021-04-20  03:37:21.716	2021-04-20  04:02:13.194 EP	1773.1	1771.2	1	2	2	-194.20	24968.20	00:24:51	1774.3	1771.2	8.0%	100.0%	-98.40 F	220.00	-230.00	120.00	-190.00	IPS2+TM(all)	-43.2%	4.20	2	0
[Sim]F.US.GCEQ21	Long	2021-04-20  04:46:52.009 BP	2021-04-20  05:06:50.260 EP	1769.2	1767.3	2	2	2	-388.40	24579.80	00:19:58	1769.4	1767.3	-2.0%	100.0%	-388.40 F	40.00	-380.00	40.00	-380.00	IPS2+TM(all)	-92.5%	8.40	2	0
[Sim]F.US.GCEQ21	Short	2021-04-20  10:47:16.947 BP	2021-04-20  10:48:33.740 EP	1773.2	1775.2	2	2	2	-408.40	24171.40	00:01:16	1775.2	1773.1	-2.0%	100.0%	-408.40 F	20.01	-400.01	20.01	-400.01	IPS2+TM(all)	-97.2%	8.40	2	0
[Sim]F.US.GCEQ21	Long	2021-04-20  11:42:11.382 BP	2021-04-20  11:43:43.979	1778.1	1779.2	1	2	1	105.80	24277.20	00:01:32	1779.4	1777.9	83.9%	100.0%	105.80	130.00	-20.00	130.00	-20.00	IPS2+TM(all)	70.5%	4.20	2	1
[Sim]F.US.GCEQ21	Long	2021-04-20  11:42:11.382	2021-04-20  12:04:05.735 EP	1778.1	1777.5	1	2	2	-64.20	24213.00	00:21:54	1780.6	1777.5	3.4%	100.0%	41.60 F	379.99	-80.00	249.99	-60.00	IPS2+TM(all)	-14.0%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-21  03:37:29.743 BP	2021-04-21  03:41:52.776	1782.6	1781.6	1	2	1	95.80	24308.80	00:04:23	1782.8	1781.6	96.5%	100.0%	95.80	100.01	-20.00	100.01	-20.00	IPS2+TM(all)	79.8%	4.20	2	1
[Sim]F.US.GCEQ21	Short	2021-04-21  03:37:29.743	2021-04-21  04:19:04.014 EP	1782.6	1783.9	1	2	2	-134.20	24174.60	00:41:34	1783.9	1781.0	3.9%	100.0%	-38.40 F	260.01	-150.00	160.00	-130.00	IPS2+TM(all)	-32.7%	4.20	2	0
[Sim]F.US.GCEQ21	Long	2021-04-21  07:36:39.098 BP	2021-04-21  08:26:14.412	1783.6	1784.6	1	2	1	95.80	24270.40	00:49:35	1784.6	1782.2	98.2%	100.0%	95.80	100.00	-140.00	100.00	-140.00	IPS2+TM(all)	39.9%	4.20	2	1
[Sim]F.US.GCEQ21	Long	2021-04-21  07:36:39.098	2021-04-21  09:04:38.175 EP	1783.6	1785.5	1	2	2	185.80	24456.20	01:27:59	1788.4	1782.2	54.2%	100.0%	281.60 F	580.00	-279.99	480.00	-140.00	IPS2+TM(all)	21.6%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-21  10:32:55.129 BP	2021-04-21  10:36:10.066 EP	1792.1	1793.9	2	2	2	-368.40	24087.80	00:03:14	1794.1	1791.9	7.2%	100.0%	-368.40 F	40.00	-399.99	40.00	-399.99	IPS2+TM(all)	-83.7%	8.40	2	0
[Sim]F.US.GCEQ21	Long	2021-04-21  11:31:22.622 BP	2021-04-21  12:27:07.852 EP	1794.7	1792.7	2	2	2	-408.40	23679.40	00:55:45	1795.3	1792.7	-1.6%	100.0%	-408.40 F	120.00	-400.00	120.00	-400.00	IPS2+TM(all)	-78.5%	8.40	2	0
[Sim]F.US.GCEQ21	Long	2021-04-21  15:27:18.615 BP	2021-04-21  15:40:51.776	1794.7	1795.7	1	2	1	95.80	23775.20	00:13:33	1795.8	1794.5	89.1%	100.0%	95.80	110.00	-20.00	110.00	-20.00	IPS2+TM(all)	73.7%	4.20	2	1
[Sim]F.US.GCEQ21	Long	2021-04-21  15:27:18.615	2021-04-21  16:15:00.303 EP	1794.7	1794.9	1	2	2	15.80	23791.00	00:47:41	1795.9	1794.5	20.7%	100.0%	111.60 F	230.00	-40.01	120.00	-20.00	IPS2+TM(all)	5.9%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-22  05:19:59.331 BP	2021-04-22  05:29:57.614	1788.9	1787.3	1	2	1	155.80	23946.80	00:09:58	1789.4	1786.0	60.5%	100.0%	155.80	290.00	-50.00	290.00	-50.00	IPS2+TM(all)	45.8%	4.20	2	1
[Sim]F.US.GCEQ21	Short	2021-04-22  05:19:59.331	2021-04-22  06:08:14.281 EP	1788.9	1788.6	1	2	2	25.80	23972.60	00:48:14	1789.4	1785.0	16.1%	100.0%	181.60 F	680.01	-100.00	390.00	-50.00	IPS2+TM(all)	3.3%	4.20	2	0
